"RN";"НАИМЕНОВАНИЕ";"ОСТАТОК";"РЕЗЕРВ";"ЗАКАЗ";"ЦЕНА РУБ";"РАСПР";"ПРОИСХ";"СЕЗОН";"МАРКА";"МОДЕЛЬ";"ДИАМ";"ШИР";"ПРОФ";"ШИП";"СКОР";"КОД ПРОИЗВ";"РРЦ"
85939235065;"Мишелин  215/65/16  T 102 X- ICE 3";40;0;;4731;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3";"16";"215";"65";"_";"T";"979116";5076
85841985794;"Мишелин  215/70/16  T 100 LATITUDE X- ICE NORTH 2  Ш.";3;1;;7729;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2";"16";"215";"70";"Ш.";"T";"632636";8293
85833161624;"Мишелин  215/70/16  T 100 LATITUDE X- ICE 2";8;0;;7342;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2";"16";"215";"70";"_";"T";"812034";7877
85939243169;"Мишелин  215/75/16  R 116/114 C AGILIS X-ICE NORTH  Ш.";4;0;;7029;"Нет";"Импорт";"Зимняя";"Мишелин";"AGILIS X-ICE NORTH";"16";"215";"75";"Ш.";"R";"3314";7541
85918192556;"Мишелин  225/35/19  Y 88 PILOT SUPER SPORT XL";1;0;;13138;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SUPER SPORT XL";"19";"225";"35";"_";"Y";"634397";14930
86402696310;"Мишелин  225/35/20  Y 90 PILOT SUPER SPORT XL";2;0;;16509;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SUPER SPORT XL";"20";"225";"35";"_";"Y";"298909";18760
86050052564;"Мишелин  225/40/18  T 92 X- ICE NORTH 3 XL  Ш.";1;0;;9898;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"18";"225";"40";"Ш.";"T";"921213";10620
86022688324;"Мишелин  225/40/18  W 92 PILOT SPORT-3 XL";2;0;;8188;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SPORT-3 XL";"18";"225";"40";"_";"W";"255933";9360
86050053916;"Мишелин  225/40/19  H 93 X- ICE NORTH 3 XL  Ш.";2;1;;14414;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"19";"225";"40";"Ш.";"H";"052201";15465
86232776123;"Мишелин  225/40/19  W 93 PILOT ALPIN 4 XL";1;2;;13406;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"19";"225";"40";"_";"W";"612698";14384
86014273758;"Мишелин  225/40/19  Y 93 PILOT SUPER SPORT XL";1;0;;12091;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SUPER SPORT XL";"19";"225";"40";"_";"Y";"409516";13740
86232695440;"Мишелин  225/45/17  H 91 X- ICE 3 ZP";8;0;;9751;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 ZP";"17";"225";"45";"_";"H";"197783";10462
86050028378;"Мишелин  225/45/17  H 94 X- ICE 3 XL";29;4;;8479;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"17";"225";"45";"_";"H";"252539";9097
86590738183;"Мишелин  225/45/17  W 94 CROSS CLIMATE XL";0;28;;5803;"Нет";"Импорт";"Летняя";"Мишелин";"CROSS CLIMATE XL";"17";"225";"45";"_";"W";"58559";6670
86050030241;"Мишелин  225/45/18  H 95 X- ICE 3 XL";4;0;;9794;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"18";"225";"45";"_";"H";"659213";10508
86232679242;"Мишелин  225/45/18  T 95 X- ICE NORTH 3 XL  Ш.";2;0;;10531;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"18";"225";"45";"Ш.";"T";"484995";11299
85797267547;"Мишелин  225/45/18  Y 95 PILOT SUPER SPORT";1;0;;10120;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SUPER SPORT";"18";"225";"45";"_";"Y";"134256";10650
60650546001;"Мишелин  225/50/16  V 92 PILOT EXALTO PE2";1;0;;5143;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT EXALTO PE2";"16";"225";"50";"_";"V";"513665";
85797277711;"Мишелин  225/50/16  V 92 PRIMACY HP";4;0;;5720;"Нет";"Импорт";"Летняя";"Мишелин";"PRIMACY HP";"16";"225";"50";"_";"V";"966575";6460
86402624365;"Мишелин  225/50/17  Y 98 PILOT SPORT-3 XL";0;40;;7674;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SPORT-3 XL";"17";"225";"50";"_";"Y";"835325";8720
85939252581;"Мишелин  225/50/18  H 99 X- ICE 3 XL";4;0;;9830;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"18";"225";"50";"_";"H";"753360";10547
86050052832;"Мишелин  225/50/18  T 99 X- ICE NORTH 3 XL  Ш.";12;4;;10568;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"18";"225";"50";"Ш.";"T";"607614";11338
85939253034;"Мишелин  225/55/17  H 101 X- ICE 3";2;0;;8092;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3";"17";"225";"55";"_";"H";"279628";8682
86232704531;"Мишелин  225/55/17  H 97 X- ICE 3 ZP";24;4;;9302;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 ZP";"17";"225";"55";"_";"H";"486138";9980
86232676662;"Мишелин  225/55/17  T 101 X- ICE NORTH 3 XL  Ш.";25;4;;8516;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"17";"225";"55";"Ш.";"T";"916794";9137
86402628926;"Мишелин  225/55/17  Y 97 PRIMACY 3 ZP MO";0;8;;9451;"Нет";"Импорт";"Летняя";"Мишелин";"PRIMACY 3 ZP MO";"17";"225";"55";"_";"Y";"743304";10740
86232795897;"Мишелин  225/55/18  H 98 X- ICE 3";20;0;;8983;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3";"18";"225";"55";"_";"H";"668821";9638
85845518695;"Мишелин  225/55/18  T 102 LATITUDE X- ICE NORTH 2 XL  Ш.";2;0;;9658;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2 XL";"18";"225";"55";"Ш.";"T";"522947";10363
85939253676;"Мишелин  225/60/17  H 103 LATITUDE ALPIN 2";16;0;;8092;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN 2";"17";"225";"60";"_";"H";"958098";8682
85939253293;"Мишелин  225/60/17  H 99 X- ICE 3";26;0;;8092;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3";"17";"225";"60";"_";"H";"426631";8682
85836680188;"Мишелин  225/60/17  T 103 LATITUDE X- ICE NORTH 2 XL  Ш.";15;0;;7177;"Да";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2 XL";"17";"225";"60";"Ш.";"T";"825137";8210,85
86479268990;"Мишелин  225/60/17  T 103 LATITUDE X- ICE NORTH 2+XL  Ш.";40;4;;8516;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2+XL";"17";"225";"60";"Ш.";"T";"642087";
86181548758;"Мишелин  225/60/17  V 99 PRIMACY 3";2;0;;8334;"Нет";"Импорт";"Летняя";"Мишелин";"PRIMACY 3";"17";"225";"60";"_";"V";"152858";9470
86402651323;"Мишелин  225/60/18  V 100 LATITUDE SPORT 3";0;40;;8862;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE SPORT 3";"18";"225";"60";"_";"V";"328593";10070
85939255694;"Мишелин  225/65/17  H 106 LATITUDE ALPIN 2";14;0;;6912;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN 2";"17";"225";"65";"_";"H";"936568";7416
85831848839;"Мишелин  225/65/17  T 102 LATITUDE X- ICE 2";1;0;;6912;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2";"17";"225";"65";"_";"T";"698034";7416
85844040918;"Мишелин  225/70/16  T 103 LATITUDE X- ICE 2";15;0;;7231;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2";"16";"225";"70";"_";"T";"987175";7759
86050060027;"Мишелин  225/70/16  T 107 LATITUDE X- ICE NORTH 2 XL  Ш.";4;0;;7612;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2 XL";"16";"225";"70";"Ш.";"T";"753986";8167
86590739680;"Мишелин  225/70/17  T 108 LATITUDE CROSS XL";0;2;;7242;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE CROSS XL";"17";"225";"70";"_";"T";"343343";8230
85797309537;"Мишелин  225/75/15  T 102 LATITUDE CROSS";1;1;;6582;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE CROSS";"15";"225";"75";"_";"T";"407328";7480
86160334692;"Мишелин  225/75/16  H 108 LATITUDE CROSS XL";2;4;;7163;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE CROSS XL";"16";"225";"75";"_";"H";"847587";8140
86388691863;"Мишелин  235/35/20  Y 88 PILOT SUPER SPORT";4;0;;15479;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SUPER SPORT";"20";"235";"35";"_";"Y";"918970";17590
86050053179;"Мишелин  235/40/18  T 95 X- ICE NORTH 3 XL  Ш.";8;0;;10002;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"18";"235";"40";"Ш.";"T";"955081";10732
85939337574;"Мишелин  235/40/18  V 95 PILOT ALPIN 4";2;4;;9302;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4";"18";"235";"40";"_";"V";"624877";9980
2573205001;"Мишелин  235/40/18  Y 91 PILOT SPORT PS2 N4";1;0;;8976;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SPORT PS2 N4";"18";"235";"40";"_";"Y";"260657";10050
86050054674;"Мишелин  235/40/19  H 96 X- ICE NORTH 3 XL  Ш.";1;0;;11870;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"19";"235";"40";"Ш.";"H";"960626";12736
86232677132;"Мишелин  235/45/17  T 97 X- ICE NORTH 3 XL  Ш.";14;0;;8829;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"17";"235";"45";"Ш.";"T";"822813";9473
85738201301;"Мишелин  235/45/17  Y 97 PILOT SPORT-3 XL";0;1;;6727;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SPORT-3 XL";"17";"235";"45";"_";"Y";"215776";7380
86232679736;"Мишелин  235/45/18  T 98 X- ICE NORTH 3 XL  Ш.";3;2;;12116;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"18";"235";"45";"Ш.";"T";"30752";12999
86050055955;"Мишелин  235/45/19  H 99 X- ICE NORTH 3 XL  Ш.";4;0;;12952;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"19";"235";"45";"Ш.";"H";"729228";13896
86232783565;"Мишелин  235/45/20  W 100 PILOT ALPIN 4 XL";1;0;;15004;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"20";"235";"45";"_";"W";"681600";16098
86232770139;"Мишелин  235/50/17  V 100 PILOT ALPIN 4 XL";13;4;;9775;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"17";"235";"50";"_";"V";"164755";10488
86050030916;"Мишелин  235/50/18  H 101 X- ICE 3 XL";1;0;;10205;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"18";"235";"50";"_";"H";"772443";10949
86232680143;"Мишелин  235/50/18  T 101 X- ICE NORTH 3 XL  Ш.";6;4;;10973;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"18";"235";"50";"Ш.";"T";"206047";11773
85797254670;"Мишелин  235/50/18  V 97 LATITUDE TOUR HP";1;0;;8585;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE TOUR HP";"18";"235";"50";"_";"V";"719193";10000
86402661322;"Мишелин  235/50/18  Y 101 PRIMACY 3 XL";1;0;;9786;"Нет";"Импорт";"Летняя";"Мишелин";"PRIMACY 3 XL";"18";"235";"50";"_";"Y";"364558";11120
86050114409;"Мишелин  235/50/19  V 103 LATITUDE ALPIN 2 XL";24;0;;13511;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN 2 XL";"19";"235";"50";"_";"V";"993724";14496
85939876118;"Мишелин  235/55/17  H 103 PILOT ALPIN 4 XL";7;0;;7698;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"17";"235";"55";"_";"H";"822914";8260
86028875373;"Мишелин  235/55/17  V 99 LATITUDE SPORT";0;20;;8580;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE SPORT";"17";"235";"55";"_";"V";"817676";9750
86050106501;"Мишелин  235/55/18  H 104 LATITUDE ALPIN 2 XL";4;0;;8417;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN 2 XL";"18";"235";"55";"_";"H";"938582";9031
85831847484;"Мишелин  235/55/18  T 100 LATITUDE X- ICE 2";10;0;;8417;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2";"18";"235";"55";"_";"T";"565478";9031
86480171832;"Мишелин  235/55/18  T 104 LATITUDE X- ICE NORTH 2+XL  Ш.";8;0;;9050;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2+XL";"18";"235";"55";"Ш.";"T";"592290";
86590784519;"Мишелин  235/55/18  V 100 LATITUDE SPORT 3";0;40;;10164;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE SPORT 3";"18";"235";"55";"_";"V";"450499";11550
85939341287;"Мишелин  235/55/19  H 101 LATITUDE X- ICE 2";10;0;;9136;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2";"19";"235";"55";"_";"H";"457269";9802
85833142631;"Мишелин  235/55/19  T 105 LATITUDE X- ICE NORTH 2 XL  Ш.";40;0;;8390;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2 XL";"19";"235";"55";"Ш.";"T";"101463";10074,9
86479270270;"Мишелин  235/55/19  T 105 LATITUDE X- ICE NORTH 2+XL  Ш.";28;4;;9824;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2+XL";"19";"235";"55";"Ш.";"T";"981185";
86050070390;"Мишелин  235/60/17  H 106 LATITUDE ALPIN 2 XL";28;0;;8165;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN 2 XL";"17";"235";"60";"_";"H";"175885";8761
86558194073;"Мишелин  235/60/17  R 117/115 C AGILIS ALPIN";16;0;;10439;"Нет";"Импорт";"Зимняя";"Мишелин";"AGILIS ALPIN";"17";"235";"60";"_";"R";"183561";
85767164753;"Мишелин  235/60/17  T 102 LATITUDE X- ICE NORTH  Ш.";40;0;;8595;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH";"17";"235";"60";"Ш.";"T";"723481";9222
85939341546;"Мишелин  235/60/17  T 102 LATITUDE X- ICE 2";14;0;;8165;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2";"17";"235";"60";"_";"T";"721294";8761
85939342217;"Мишелин  235/60/18  H 107 LATITUDE ALPIN 2";18;0;;8718;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN 2";"18";"235";"60";"_";"H";"891906";9354
85893360939;"Мишелин  235/60/18  H 107 LATITUDE CROSS XL";1;0;;8360;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE CROSS XL";"18";"235";"60";"_";"H";"563132";9500
86479270860;"Мишелин  235/60/18  T 107 LATITUDE X- ICE NORTH 2+XL  Ш.";25;0;;9376;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2+XL";"18";"235";"60";"Ш.";"T";"493160";
85849818570;"Мишелин  235/60/18  T 107 LATITUDE X- ICE 2 XL";40;4;;8718;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2 XL";"18";"235";"60";"_";"T";"289179";9354
85833138800;"Мишелин  235/65/16  R 115/113 C AGILIS X-ICE NORTH  Ш.";1;0;;7668;"Нет";"Импорт";"Зимняя";"Мишелин";"AGILIS X-ICE NORTH";"16";"235";"65";"Ш.";"R";"036319";8227
85939342417;"Мишелин  235/65/17  H 108 LATITUDE ALPIN 2";16;0;;7078;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN 2";"17";"235";"65";"_";"H";"499020";7594
85796879687;"Мишелин  235/65/17  H 108 LATITUDE CROSS XL";1;0;;6603;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE CROSS XL";"17";"235";"65";"_";"H";"672821";
86480533000;"Мишелин  235/65/17  T 108 LATITUDE X- ICE NORTH 2+XL  Ш.";40;0;;7453;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2+XL";"17";"235";"65";"Ш.";"T";"654386";
85831849493;"Мишелин  235/65/17  T 108 LATITUDE X- ICE 2 XL";15;0;;7078;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2 XL";"17";"235";"65";"_";"T";"813697";7594
85939344136;"Мишелин  235/65/18  T 106 LATITUDE X- ICE 2";40;4;;7766;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2";"18";"235";"65";"_";"T";"142790";8332
85837026346;"Мишелин  235/65/18  T 110 LATITUDE X- ICE NORTH 2 XL  Ш.";33;0;;8350;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2 XL";"18";"235";"65";"Ш.";"T";"295781";8959
86180951803;"Мишелин  235/70/16  H 106 LATITUDE CROSS DT";0;4;;7295;"Нет";"Импорт";"Летняя";"Мишелин";"LATITUDE CROSS DT";"16";"235";"70";"_";"H";"391324";8290
85836372086;"Мишелин  235/70/16  Q 106 LATITUDE X- ICE NORTH  Ш.";0;30;;6783;"Да";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH";"16";"235";"70";"Ш.";"Q";"299674";7669,05
86232776457;"Мишелин  245/35/19  W 93 PILOT ALPIN 4 XL";14;0;;15305;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"19";"245";"35";"_";"W";"890735";16421
86527769158;"Мишелин  245/35/20  W 95 PILOT ALPIN 4 XL";1;0;;16183,3;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"20";"245";"35";"_";"W";"666690";
86050073106;"Мишелин  245/40/17  V 95 PILOT ALPIN 4 XL";2;0;;9910;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"17";"245";"40";"_";"V";"846926";10633
85607457996;"Мишелин  245/40/18  Y 93 PRIMACY HP";1;0;;8991;"Нет";"Импорт";"Летняя";"Мишелин";"PRIMACY HP";"18";"245";"40";"_";"Y";"065588";
85893376526;"Мишелин  245/40/18  Y 97 PILOT SUPER SPORT XL";1;0;;11079;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SUPER SPORT XL";"18";"245";"40";"_";"Y";"454045";12590
86050033099;"Мишелин  245/40/19  H 98 X- ICE 3 XL";4;0;;12362;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"19";"245";"40";"_";"H";"842671";13263
86232776971;"Мишелин  245/40/19  V 98 PILOT ALPIN 4 XL";0;4;;12362;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"19";"245";"40";"_";"V";"494616";13263
86050029518;"Мишелин  245/45/17  H 99 X- ICE 3 XL";27;0;;9038;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"17";"245";"45";"_";"H";"535675";9697
86232678648;"Мишелин  245/45/17  T 99 X- ICE NORTH 3 XL  Ш.";40;0;;9511;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"17";"245";"45";"Ш.";"T";"898170";10204
85939344453;"Мишелин  245/45/17  V 99 PILOT ALPIN 4";30;2;;9038;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4";"17";"245";"45";"_";"V";"291026";9697
86050107708;"Мишелин  245/45/18  T 100 X- ICE NORTH 3 XL  Ш.";2;2;;11502;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"18";"245";"45";"Ш.";"T";"564813";12340
86050034646;"Мишелин  245/45/19  H 102 X- ICE 3 XL";28;0;;11532;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"19";"245";"45";"_";"H";"997383";12373
86017523174;"Мишелин  245/45/19  Y 102 PILOT SPORT-3 XL MO";2;0;;14027;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SPORT-3 XL MO";"19";"245";"45";"_";"Y";"162305";15940
86536291107;"Мишелин  245/45/20  T 99 LATITUDE X- ICE NORTH 2  Ш.";8;0;;15520;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2";"20";"245";"45";"Ш.";"T";;
85916359762;"Мишелин  245/45/20  T 99 LATITUDE X- ICE NORTH 2 XL  Ш.";11;0;;15520;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2 XL";"20";"245";"45";"Ш.";"T";"251546";16651
86050121600;"Мишелин  245/45/20  V 103 LATITUDE ALPIN 2 XL";28;0;;14438;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN 2 XL";"20";"245";"45";"_";"V";"111669";15491
86574793299;"Мишелин  245/50/18  H 100 PILOT ALPIN 4 ZP";40;4;;12429;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 ZP";"18";"245";"50";"_";"H";"620552";
86232796847;"Мишелин  245/50/18  H 104 X- ICE 3 XL";1;0;;10807;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"18";"245";"50";"_";"H";"249830";11595
86232682128;"Мишелин  245/50/18  T 104 X- ICE NORTH 3 XL  Ш.";3;0;;11618;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"18";"245";"50";"Ш.";"T";"857756";12465
86050108597;"Мишелин  245/50/18  V 104 PILOT ALPIN 4 XL";12;0;;10807;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"18";"245";"50";"_";"V";"813100";11595
86385929154;"Мишелин  245/55/17  W 102 PRIMACY 3 MO";1;0;;11211;"Нет";"Импорт";"Летняя";"Мишелин";"PRIMACY 3 MO";"17";"245";"55";"_";"W";"815386";12740
86179251985;"Мишелин  245/60/18  T 105 LATITUDE X- ICE NORTH 2  Ш.";2;5;;10463;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH 2";"18";"245";"60";"Ш.";"T";"24104";9475,05
86050110706;"Мишелин  245/60/18  T 105 LATITUDE X- ICE 2";4;0;;9726;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE 2";"18";"245";"60";"_";"T";"554563";10435
86050075222;"Мишелин  245/65/17  H 111 LATITUDE ALPIN 2 XL";2;0;;8761;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN 2 XL";"17";"245";"65";"_";"H";"044839";9400
85848273893;"Мишелин  245/65/17  T 107 LATITUDE X- ICE NORTH  Ш.";2;0;;9222;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH";"17";"245";"65";"Ш.";"T";"916372";9895
